,room_type,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,latitude,longitude,Zona,fl_intermodalidade,fl_lte_5_km_estacao,fl_lte_5_km_pontos_turisticos,entire_home_apt_private_room_roteiro_turistico,acomodacao_alta_experiencia
4182,Private room,3,1,1,4,480.0,5,4.6,-22.8128362,-43.2007792,Zona Norte,0,0,0,0,1
4183,Entire home/apt,3,1,1,3,690.0,50,4.76,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4184,Private room,1,1,1,1,90.0,1,4.812309491059147,-22.90173,-43.2797093,Zona Norte,1,1,0,0,1
4185,Entire home/apt,5,1,0,5,796.0,159,4.62,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4186,Entire home/apt,4,2,2,3,293.0,43,4.74,-22.899318,-43.2219346,Centro,1,1,1,1,1
4187,Entire home/apt,4,2,2,3,900.0,1,5.0,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4188,Entire home/apt,2,1,1,2,226.0,350,4.85,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4189,Entire home/apt,15,5,5,10,1890.0,43,4.93,-22.9905839,-43.584923,Zona Oeste,0,0,0,0,1
4190,Entire home/apt,5,2,3,3,1400.0,14,4.64,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4191,Entire home/apt,5,2,2,2,1029.0,14,4.93,-22.9339841,-43.1745744,Zona Sul,1,1,1,1,1
4192,Entire home/apt,3,1,1,1,456.0,6,4.67,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4193,Entire home/apt,2,1,1,1,914.0,347,4.5,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4194,Entire home/apt,5,1,2,3,150.0,58,4.9,-22.8956799,-43.3929967,Zona Oeste,0,0,0,0,1
4195,Entire home/apt,2,1,1,1,1100.0,26,4.96,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4196,Entire home/apt,2,1,1,2,1000.0,12,4.83,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4197,Entire home/apt,5,3,3,4,2283.0,142,4.91,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4198,Entire home/apt,4,1,1,3,1329.0,70,4.84,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4199,Entire home/apt,2,1,1,1,293.0,35,4.83,-22.9531726,-43.3715825,Zona Oeste,0,0,0,0,1
4200,Entire home/apt,4,1,1,2,904.0,72,4.94,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4201,Entire home/apt,4,2,2,2,2243.0,177,4.95,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4202,Entire home/apt,4,3,2,2,595.0,30,4.8,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4203,Entire home/apt,4,1,0,2,324.0,1,4.812309491059147,-22.8974743,-43.3042461,Zona Norte,0,0,0,0,1
4204,Entire home/apt,2,1,2,2,1965.0,124,4.82,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4205,Entire home/apt,4,1,1,2,986.0,78,4.85,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4206,Entire home/apt,2,1,1,1,307.0,245,4.71,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
4207,Entire home/apt,5,3,2,3,1050.0,3,4.67,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
4208,Entire home/apt,4,1,2,3,1200.0,19,4.89,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
4209,Private room,3,1,2,3,450.0,1,4.0,-22.9269199,-43.1802186,Zona Sul,1,1,1,1,1
4210,Entire home/apt,2,1,1,2,815.0,92,4.9,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4211,Entire home/apt,3,1,1,1,350.0,34,4.91,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
4212,Private room,2,1,1,1,350.0,19,4.89,-22.9339841,-43.1745744,Zona Sul,1,1,1,1,1
4213,Entire home/apt,6,2,3,6,1185.0,53,4.79,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4214,Entire home/apt,3,1,1,2,264.0,64,4.91,-22.9225217,-43.2645145,Zona Norte,1,1,1,1,1
4215,Private room,2,2,1,1,284.0,543,4.81,-22.9215542,-43.1860269,Centro,1,1,1,1,1
4216,Entire home/apt,4,1,1,1,435.0,21,4.86,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4217,Entire home/apt,2,1,1,2,1400.0,3,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4218,Entire home/apt,3,1,1,2,721.0,74,4.84,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4219,Entire home/apt,2,2,1,1,550.0,58,4.64,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4220,Entire home/apt,6,2,2,3,750.0,28,4.82,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4221,Private room,3,4,1,1,364.0,22,4.86,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4222,Private room,1,1,1,1,290.0,1,4.812309491059147,-22.9870911,-43.3049379,Zona Oeste,0,1,0,0,1
4223,Entire home/apt,2,1,1,1,379.0,17,4.94,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4224,Entire home/apt,6,2,3,4,1000.0,16,4.81,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4225,Entire home/apt,5,1,3,5,1200.0,123,4.65,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4226,Entire home/apt,6,3,3,3,1000.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4227,Private room,4,3,1,3,198.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
4228,Private room,6,4,1,1,399.0,129,4.9,-22.7999597,-43.2068169,Zona Norte,0,0,0,0,1
4229,Entire home/apt,4,1,0,2,450.0,13,4.46,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4230,Entire home/apt,6,2,3,3,2000.0,18,3.94,-22.971974,-43.1842997,Zona Sul,1,1,1,1,0
4231,Entire home/apt,10,2,3,7,1836.0,18,4.83,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4232,Private room,3,1,2,2,860.0,3,4.67,-22.9913592,-43.2675329,Zona Sul,0,1,1,1,1
4233,Entire home/apt,3,2,2,3,500.0,2,4.5,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
4234,Private room,1,1,1,1,72.0,1,4.812309491059147,-22.9983546,-43.6388666,Zona Oeste,0,0,0,0,1
4235,Entire home/apt,2,1,0,1,777.0,225,4.85,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
4236,Entire home/apt,2,1,0,1,704.0,139,4.94,-22.2800004,-42.5325303,Centro,0,0,0,0,1
4237,Entire home/apt,4,1,2,3,636.0,8,5.0,-22.9531726,-43.3715825,Zona Oeste,0,0,0,0,1
4238,Entire home/apt,3,1,1,3,510.0,3,5.0,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
4239,Entire home/apt,4,1,1,4,377.0,60,4.9,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4240,Entire home/apt,4,1,1,2,646.0,27,4.7,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4241,Entire home/apt,4,1,1,2,592.0,19,4.68,-22.9183225,-43.1739232,Zona Sul,1,1,1,1,1
4242,Entire home/apt,2,1,1,2,2000.0,91,4.73,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4243,Entire home/apt,3,1,0,1,802.0,42,4.9,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4244,Entire home/apt,4,2,2,4,680.0,24,4.79,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4245,Entire home/apt,4,3,2,2,752.0,8,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4246,Private room,4,1,2,3,147.0,3,4.0,-22.9913592,-43.2675329,Zona Sul,0,1,1,1,1
4247,Private room,2,2,1,1,253.0,2,5.0,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
4248,Private room,2,2,1,2,300.0,197,4.66,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4249,Entire home/apt,3,1,1,1,786.0,199,4.89,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
4250,Entire home/apt,4,1,1,2,507.0,75,4.88,-22.9215542,-43.1860269,Centro,1,1,1,1,1
4251,Entire home/apt,2,1,1,1,166.0,48,4.52,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
4252,Entire home/apt,2,1,1,1,250.0,58,4.9,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
4253,Entire home/apt,4,1,1,2,949.0,145,4.54,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4254,Entire home/apt,6,2,2,3,426.0,137,4.87,-22.899318,-43.2219346,Centro,1,1,1,1,1
4255,Private room,2,1,1,2,336.0,48,4.96,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4256,Entire home/apt,4,2,2,2,1079.0,1,4.812309491059147,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4257,Entire home/apt,2,1,1,1,783.0,26,4.73,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4258,Entire home/apt,4,2,2,2,1614.0,3,5.0,-22.961704,-43.1669042,Zona Sul,1,1,1,1,1
4259,Entire home/apt,2,1,1,2,450.0,1,5.0,-22.9339841,-43.1745744,Zona Sul,1,1,1,1,1
4260,Private room,2,1,1,2,619.0,1,4.812309491059147,-22.9215542,-43.1860269,Centro,1,1,1,1,1
4261,Entire home/apt,4,1,1,2,933.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4262,Entire home/apt,3,1,0,2,814.0,374,4.93,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4263,Private room,2,1,1,1,460.0,1,5.0,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4264,Private room,2,2,1,1,364.0,11,4.73,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
4265,Entire home/apt,4,1,2,2,300.0,270,4.95,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4266,Private room,1,2,1,1,500.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4267,Entire home/apt,6,2,3,6,2186.0,106,4.93,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4268,Entire home/apt,5,2,2,4,800.0,57,4.67,-22.899318,-43.2219346,Centro,1,1,1,1,1
4269,Entire home/apt,6,1,2,5,491.0,28,4.96,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4270,Entire home/apt,2,2,1,1,865.0,114,4.69,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4271,Private room,2,2,1,2,530.0,8,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4272,Entire home/apt,3,1,0,2,734.0,233,4.88,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4273,Entire home/apt,6,1,2,2,1500.0,16,4.63,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4274,Entire home/apt,3,1,1,1,1310.0,30,4.97,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4275,Private room,2,1,1,1,112.0,8,4.75,-22.9531726,-43.3715825,Zona Oeste,0,0,0,0,1
4276,Entire home/apt,9,3,3,6,144.0,24,5.0,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
4277,Entire home/apt,2,1,0,1,1000.0,109,4.82,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4278,Entire home/apt,6,2,3,3,1829.0,1,4.812309491059147,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4279,Entire home/apt,4,2,1,5,573.0,29,4.83,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4280,Private room,2,0,1,1,405.0,60,4.88,-22.961704,-43.1669042,Zona Sul,1,1,1,1,1
4281,Entire home/apt,4,2,2,2,1000.0,59,4.85,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4282,Entire home/apt,4,1,2,3,1295.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
4283,Entire home/apt,3,1,1,2,695.0,37,4.92,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4284,Entire home/apt,8,2,4,4,1467.0,50,4.8,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4285,Private room,2,1,1,1,220.0,1,4.812309491059147,-22.8050047,-43.1805463,Zona Norte,0,0,0,0,1
4286,Private room,4,1,1,2,300.0,1,5.0,-22.8050047,-43.1805463,Zona Norte,0,0,0,0,1
4287,Private room,1,1,1,1,170.0,1,5.0,-22.8050047,-43.1805463,Zona Norte,0,0,0,0,1
4288,Private room,1,1,1,1,80.0,12,4.92,-22.9183225,-43.1739232,Zona Sul,1,1,1,1,1
4289,Entire home/apt,2,1,0,1,602.0,112,4.88,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4290,Private room,2,1,1,1,450.0,5,5.0,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
4291,Entire home/apt,4,1,1,2,374.0,6,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4292,Private room,2,1,1,1,450.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4293,Private room,2,2,1,1,300.0,22,4.82,-22.9183225,-43.1739232,Zona Sul,1,1,1,1,1
4294,Private room,3,2,1,2,300.0,11,5.0,-22.2800004,-42.5325303,Centro,0,0,0,0,1
4295,Entire home/apt,6,2,3,3,1757.0,26,4.69,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
4296,Entire home/apt,4,1,1,2,550.0,2,1.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,0
4297,Entire home/apt,5,2,3,4,464.0,4,4.5,-22.954074,-43.1679727,Zona Sul,1,1,1,1,1
4298,Entire home/apt,4,3,2,2,1500.0,1,4.812309491059147,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
4299,Private room,2,1,1,1,300.0,37,4.86,-22.9183225,-43.1739232,Zona Sul,1,1,1,1,1
4300,Private room,4,0,1,2,314.0,1,5.0,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
4301,Entire home/apt,5,2,2,2,1030.0,12,5.0,-22.961704,-43.1669042,Zona Sul,1,1,1,1,1
4302,Entire home/apt,8,3,2,4,1786.0,22,5.0,-22.961704,-43.1669042,Zona Sul,1,1,1,1,1
4303,Entire home/apt,4,2,2,3,300.0,1,4.0,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
4304,Private room,2,1,1,1,723.0,14,4.5,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4305,Entire home/apt,6,2,3,5,1386.0,234,4.96,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
4306,Entire home/apt,4,1,0,2,1080.0,30,4.93,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4307,Entire home/apt,4,2,2,3,1345.0,183,4.96,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4308,Entire home/apt,8,2,2,8,336.0,37,5.0,-22.9408899,-43.3422564,Zona Oeste,0,0,0,0,1
4309,Entire home/apt,3,1,1,1,978.0,1,4.812309491059147,-22.9269199,-43.1802186,Zona Sul,1,1,1,1,1
4310,Entire home/apt,6,3,3,4,2314.0,30,4.73,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4311,Entire home/apt,5,1,2,3,373.0,86,4.85,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
4312,Entire home/apt,4,1,0,1,879.0,4,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4313,Entire home/apt,2,1,1,1,186.0,32,4.88,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4314,Entire home/apt,5,1,1,5,1143.0,152,4.89,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4315,Entire home/apt,2,1,0,1,1390.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4316,Entire home/apt,2,1,1,1,789.0,165,4.94,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4317,Entire home/apt,4,1,2,2,1011.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4318,Entire home/apt,7,3,4,6,717.0,90,4.78,-22.9269199,-43.1802186,Zona Sul,1,1,1,1,1
4319,Private room,1,1,1,1,250.0,17,4.94,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
4320,Entire home/apt,8,2,3,5,2350.0,91,4.41,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4321,Entire home/apt,4,1,0,3,466.0,5,5.0,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
4322,Entire home/apt,2,1,1,1,383.0,70,4.86,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
4323,Private room,3,1,1,2,623.0,1,4.812309491059147,-22.9215542,-43.1860269,Centro,1,1,1,1,1
4324,Entire home/apt,6,2,4,4,1036.0,6,4.83,-22.9339841,-43.1745744,Zona Sul,1,1,1,1,1
4325,Entire home/apt,4,2,2,2,1029.0,35,4.94,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4326,Entire home/apt,3,1,0,1,1136.0,2,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4327,Entire home/apt,6,1,1,3,393.0,107,4.76,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4328,Entire home/apt,6,2,2,3,1754.0,129,4.85,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4329,Entire home/apt,6,1,2,3,1021.0,10,4.6,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4330,Entire home/apt,6,2,2,4,1450.0,7,4.43,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
4331,Entire home/apt,4,2,2,2,400.0,6,4.83,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4332,Entire home/apt,3,1,1,1,190.0,12,4.33,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4333,Entire home/apt,4,3,2,3,2360.0,1,4.812309491059147,-22.9531726,-43.3715825,Zona Oeste,0,0,0,0,1
4334,Entire home/apt,3,1,1,1,340.0,23,4.96,-22.9121619,-43.2311861,Zona Norte,1,1,1,1,1
4335,Entire home/apt,6,2,2,5,1736.0,118,4.88,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
4336,Entire home/apt,4,1,1,1,1000.0,1,4.812309491059147,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4337,Entire home/apt,4,1,1,2,1100.0,181,4.83,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
4338,Private room,2,1,1,1,800.0,346,4.76,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
4339,Entire home/apt,4,2,2,2,791.0,150,4.69,-22.9215542,-43.1860269,Centro,1,1,1,1,1
4340,Private room,2,1,1,1,330.0,464,4.88,-22.9215542,-43.1860269,Centro,1,1,1,1,1
4341,Entire home/apt,6,3,2,6,1500.0,4,4.75,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
4342,Entire home/apt,2,1,1,1,460.0,144,4.87,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4343,Entire home/apt,4,1,1,3,479.0,43,4.98,-22.9247351,-43.2327165,Zona Norte,1,1,1,1,1
4344,Entire home/apt,6,1,2,4,1086.0,73,4.81,-22.9215542,-43.1860269,Centro,1,1,1,1,1
4345,Entire home/apt,2,1,1,1,830.0,87,4.74,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4346,Entire home/apt,4,2,2,3,1877.0,28,4.93,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4347,Entire home/apt,4,2,2,3,980.0,50,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4348,Entire home/apt,4,2,2,2,1833.0,17,5.0,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
4349,Entire home/apt,2,2,1,1,536.0,102,4.83,-22.2800004,-42.5325303,Centro,0,0,0,0,1
4350,Entire home/apt,4,1,2,2,800.0,1,4.812309491059147,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
4351,Entire home/apt,2,1,1,3,140.0,50,4.82,-22.2800004,-42.5325303,Centro,0,0,0,0,1
4352,Entire home/apt,2,1,1,1,1286.0,68,4.9,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4353,Private room,2,1,1,1,354.0,1,5.0,-22.9636362,-43.2233457,Zona Sul,1,1,1,1,1
4354,Private room,2,1,1,1,199.0,2,4.0,-22.9636362,-43.2233457,Zona Sul,1,1,1,1,1
4355,Entire home/apt,4,1,1,2,929.0,5,4.8,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4356,Entire home/apt,10,2,3,2,1890.0,50,4.62,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4357,Entire home/apt,2,1,1,1,619.0,141,4.84,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4358,Entire home/apt,4,1,0,2,708.0,215,4.88,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4359,Entire home/apt,9,2,3,4,2198.0,3,4.67,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4360,Entire home/apt,4,2,2,3,486.0,14,4.57,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
4361,Entire home/apt,4,1,1,3,1557.0,207,4.93,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4362,Entire home/apt,4,2,2,3,650.0,15,4.93,-22.2800004,-42.5325303,Centro,0,0,0,0,1
4363,Entire home/apt,4,2,2,3,1100.0,93,4.98,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4364,Entire home/apt,4,1,1,1,999.0,94,4.84,-22.961704,-43.1669042,Zona Sul,1,1,1,1,1
4365,Private room,2,1,1,1,179.0,10,5.0,-22.9343173,-43.1878165,Zona Sul,1,1,1,1,1
4366,Entire home/apt,4,2,2,3,1309.0,55,4.2,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4367,Private room,2,1,1,1,1500.0,8,4.75,-22.9531726,-43.3715825,Zona Oeste,0,0,0,0,1
4368,Entire home/apt,2,1,1,2,763.0,12,4.92,-22.9818187,-43.4578117,Zona Oeste,0,0,0,0,1
4369,Entire home/apt,4,1,1,3,1000.0,97,4.91,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4370,Entire home/apt,5,4,4,6,350.0,63,4.89,-22.9247351,-43.2327165,Zona Norte,1,1,1,1,1
4371,Entire home/apt,6,2,2,6,1643.0,20,4.75,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4372,Entire home/apt,2,1,1,2,699.0,9,4.89,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4373,Entire home/apt,4,2,2,3,1214.0,254,4.66,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
4374,Entire home/apt,2,1,1,2,473.0,57,4.89,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4375,Entire home/apt,4,1,0,2,713.0,32,4.84,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4376,Entire home/apt,6,2,3,4,1886.0,202,4.65,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4377,Entire home/apt,4,2,1,2,286.0,50,4.74,-22.9339841,-43.1745744,Zona Sul,1,1,1,1,1
4378,Private room,2,2,2,2,240.0,1,4.812309491059147,-22.9343173,-43.1878165,Zona Sul,1,1,1,1,1
4379,Entire home/apt,3,2,1,2,1011.0,12,5.0,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4380,Entire home/apt,6,3,2,5,2360.0,6,4.5,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4381,Entire home/apt,4,2,2,3,2286.0,86,4.83,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4382,Entire home/apt,6,1,2,4,965.0,156,4.78,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4383,Entire home/apt,6,2,2,3,900.0,40,4.88,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4384,Entire home/apt,2,1,1,1,233.0,34,4.88,-22.9279449,-43.2088566,Centro,1,1,1,1,1
4385,Entire home/apt,8,3,4,10,1286.0,20,4.65,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4386,Entire home/apt,4,1,1,0,829.0,30,4.77,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
4387,Entire home/apt,4,1,1,1,514.0,46,4.76,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4388,Entire home/apt,2,1,1,2,1231.0,3,3.67,-22.971974,-43.1842997,Zona Sul,1,1,1,1,0
4389,Private room,5,2,4,5,1100.0,1,4.812309491059147,-22.9215542,-43.1860269,Centro,1,1,1,1,1
4390,Entire home/apt,9,4,4,7,850.0,5,5.0,-22.9870911,-43.3049379,Zona Oeste,0,1,0,0,1
4391,Entire home/apt,6,3,3,3,2043.0,129,4.87,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4392,Entire home/apt,6,4,3,3,1359.0,1,4.0,-22.9624658,-43.2024884,Zona Sul,1,1,1,1,1
4393,Entire home/apt,4,1,1,2,627.0,12,4.92,-22.9183225,-43.1739232,Zona Sul,1,1,1,1,1
4394,Entire home/apt,1,2,3,4,650.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4395,Entire home/apt,4,2,2,2,616.0,4,4.75,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
4396,Entire home/apt,4,2,2,6,771.0,37,4.95,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
4397,Entire home/apt,12,2,3,11,480.0,10,4.6,-22.8381127,-43.2764454,Zona Norte,0,0,0,0,1
4398,Private room,2,1,1,3,700.0,53,4.92,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4399,Entire home/apt,4,1,2,2,300.0,79,4.99,-22.7589261,-43.1091992,Centro,0,0,0,0,1
4400,Entire home/apt,6,1,2,4,300.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4401,Entire home/apt,4,1,2,2,794.0,219,4.93,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
4402,Entire home/apt,4,1,1,3,743.0,50,4.88,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
4403,Entire home/apt,5,2,2,3,904.0,63,4.89,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4404,Entire home/apt,4,1,1,5,191.0,17,4.94,-22.9415143,-43.2006244,Zona Sul,1,1,1,1,1
4405,Private room,2,1,1,1,450.0,2,5.0,-22.7589261,-43.1091992,Centro,0,0,0,0,1
4406,Entire home/apt,9,3,3,5,1200.0,1,4.812309491059147,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4407,Entire home/apt,3,1,0,0,650.0,6,4.83,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4408,Entire home/apt,5,2,1,1,550.0,23,4.57,-22.9343173,-43.1878165,Zona Sul,1,1,1,1,1
4409,Entire home/apt,6,1,0,6,1150.0,32,4.97,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4410,Entire home/apt,4,2,1,3,964.0,14,4.93,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
4411,Private room,2,1,1,1,189.0,5,5.0,-22.9343173,-43.1878165,Zona Sul,1,1,1,1,1
4412,Entire home/apt,2,1,1,1,714.0,126,4.88,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
4413,Entire home/apt,6,5,4,4,2000.0,1,5.0,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
4414,Entire home/apt,4,2,2,2,1305.0,22,4.59,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
